"id","label","name"
"4125","9606","RBM4"
"4126","9606","INCA1"
"4127","9606","PROCA1"
"4128","9606","USP6NL"
"4129","9606","DNMT3B"
"4130","9606","SMARCA5"
"4131","9606","ARHGAP27"
"4132","9606","TOR1B"
"4133","9606","GAD2"
"4134","9606","SEH1L"
"4135","9606","NUP107"
"4136","9606","NUP43"
"4137","9606","NUP37"
"4138","9606","SEC31A"
"4139","9606","PAX3"
"4140","9606","CABP1"
"4141","9606","VGLL4"
"4142","9606","TEAD1"
"4143","9606","MEF2A"
"4144","9606","KLK7"
"4145","9606","CDSN"
"4146","9606","ANKRD2"
"4147","9606","CLTCL1"
"4148","9606","SNX5"
"4149","9606","FLOT1"
"4150","9606","TREML1"
"4151","9606","ITGA7"
"4152","9606","TSEN2"
"4153","9606","TSEN34"
"4154","9606","TSEN54"
"4155","9606","PLEKHA8"
"4156","9606","MAFB"
"4157","9606","TLR2"
"4158","9606","UBE2H"
"4159","9606","UBE2C"
"4160","9606","UBE2L6"
"4161","9606","PHACTR1"
"4162","9606","NLRC4"
"4163","9606","NOD2"
"4164","9606","XK"
"4165","9606","NOD1"
"4166","9606","NLRP3"
"4167","9606","CASP1"
"4168","9606","ZDHHC23"
"4169","9606","NOS1"
"4170","9606","BLOC1S1"
"4171","9606","BLOC1S2"
"4172","9606","BLOC1S3"
"4173","9606","BLOC1S5"
"4174","9606","BLOC1S4"
"4175","9606","RPP25"
"4176","9606","RPP38"
"4177","9606","RPP40"
"4178","9606","RPP14"
"4179","9606","RPP30"
"4180","9606","RPP21"
"4181","9606","CHRDL2"
"4182","9606","INHBA"
"4183","9606","SLC5A7"
"4184","9606","SLC5A1"
"4185","9606","FOXO4"
"4186","9606","FOXO3"
"4187","9606","STK3"
"4188","9606","STK4"
"4189","9606","CASP2"
"4190","9606","CRADD"
"4191","9606","OPRK1"
"4192","9606","ARHGEF25"
"4193","9606","PRKCA"
"4194","9606","ATP1A1"
"4195","9606","TAF15"
"4196","9606","TSPYL2"
"4197","9606","TICAM1"
"4198","9606","MLPH"
"4199","9606","MYO5A"
"4200","9606","ALYREF"
"4201","9606","RHBDL2"
"4202","9606","EFNB3"
"4203","9606","TSSK2"
"4204","9606","TSKS"
"4205","9606","RIN1"
"4206","9606","RASIP1"
"4207","9606","STX18"
"4208","9606","RINT1"
"4209","9606","SCFD1"
"4210","9606","SEC22B"
"4211","9606","MYOD1"
"4212","9606","SHB"
"4213","9606","KCNJ12"
"4214","9606","APBA1"
"4215","9606","LIN7A"
"4216","9606","LIN7C"
"4217","9606","SNTA1"
"4218","9606","SNTB1"
"4219","9606","SOSTDC1"
"4220","9606","BMP4"
"4221","9606","MYOCD"
"4222","9606","SYNGAP1"
"4223","9606","ULK2"
"4224","9606","CXCR2"
"4225","9606","RAB11FIP2"
"4226","9606","MYO5B"
"4227","9606","ZYX"
"4228","9606","SCNN1A"
"4229","9606","SCNN1G"
"4230","9606","SCNN1B"
"4231","9606","NGF"
"4232","9606","CANX"
"4233","9606","PDIA2"
"4234","9606","PAK1"
"4235","9606","MKL1"
"4236","9606","UNC5CL"
"4237","9606","NUP214"
"4238","9606","KNG1"
"4239","9606","TRPC6"
"4240","9606","SCN1B"
"4241","9606","CNTN1"
"4242","9606","CEBPB"
"4243","9606","UBD"
"4244","9606","UNC119"
"4245","9606","CD247"
"4246","9606","CD4"
"4247","9606","SMURF2"
"4248","9606","ZFAND5"
"4249","9606","DDB1"
"4250","9606","CA2"
"4251","9606","SLC4A8"
"4252","9606","DNMT1"
"4253","9606","BSN"
"4254","9606","UNC13A"
"4255","9606","RAB3A"
"4256","9606","PCLO"
"4257","9606","HSPH1"
"4258","9606","ADD1"
"4259","9606","RPSA"
"4260","9606","KLF7"
"4261","9606","FBXO38"
"4262","9606","PPARGC1A"
"4263","9606","RASD2"
"4264","9606","SMURF1"
"4265","9606","SLC31A2"
"4266","9606","RAMP1"
"4267","9606","RAMP2"
"4268","9606","RAMP3"
"4269","9606","CALCRL"
"4270","9606","GABBR1"
"4271","9606","JAKMIP1"
"4272","9606","ARHGEF12"
"4273","9606","CBFA2T3"
"4274","9606","STAB2"
"4275","9606","PIP5KL1"
"4276","9606","PIP5K1C"
"4277","9606","PIP5K1A"
"4278","9606","MCF2L"
"4279","9606","FOXP1"
"4280","9606","FOXP2"
"4281","9606","FOXP4"
"4282","9606","CLOCK"
"4283","9606","ARNTL2"
"4284","9606","PER3"
"4285","9606","UNC13D"
"4286","9606","HABP4"
"4287","9606","FEZ2"
"4288","9606","STARD13"
"4289","9606","HMGCR"
"4290","9606","SMARCD3"
"4291","9606","KLK13"
"4292","9606","A2M"
"4293","9606","COMMD1"
"4294","9606","CCNL2"
"4295","9606","MAPK7"
"4296","9606","HIPK2"
"4297","9606","TXNRD1"
"4298","9606","GLRX2"
"4299","9606","EHBP1"
"4300","9606","PLD2"
"4301","9606","AQP3"
"4302","9606","ELANE"
"4303","9606","NOTCH2NL"
"4304","9606","DLX1"
"4305","9606","MAP3K7"
"4306","9606","SERPINA3"
"4307","9606","ATF3"
"4308","9606","ING1"
"4309","9606","NECAP1"
"4310","9606","GRM3"
"4311","9606","EXOC5"
"4312","9606","RNF128"
"4313","9606","OTUB1"
"4314","9606","ABCC8"
"4315","9606","RAPGEF4"
"4316","9606","RIMS2"
"4317","9606","NOL8"
"4318","9606","RRAGD"
"4319","9606","SSRP1"
"4320","9606","ZHX2"
"4321","9606","ROCK1"
"4322","9606","SLC30A3"
"4323","9606","SRCIN1"
"4324","9606","RNF111"
"4325","9606","TREM1"
"4326","9606","GNAI1"
"4327","9606","GPSM3"
"4328","9606","TWIST2"
"4329","9606","CBX7"
"4330","9606","GLE1"
"4331","9606","NUP155"
"4332","9606","KRT10"
"4333","9606","NPAS2"
"4334","9606","NOTCH1"
"4335","9606","DLAT"
"4336","9606","PDHB"
"4337","9606","RYR1"
"4338","9606","TRDN"
"4339","9606","CABLES2"
"4340","9606","CABLES1"
"4341","9606","PHB"
"4342","9606","CCL5"
"4343","9606","CCR5"
"4344","9606","HAND1"
"4345","9606","GNAQ"
"4346","9606","RGS16"
"4347","9606","PFDN5"
"4348","9606","MAP2K6"
"4349","9606","SCEL"
"4350","9606","LMAN1"
"4351","9606","CDH11"
"4352","9606","AHNAK"
"4353","9606","PRX"
"4354","9606","SRSF5"
"4355","9606","S100A11"
"4356","9606","ZNF423"
"4357","9606","ARIH1"
"4358","9606","AGER"
"4359","9606","GRM1"
"4360","9606","ZFYVE16"
"4361","9606","PYGO1"
"4362","9606","BCL9"
"4363","9606","EID2"
"4364","9606","KLF5"
"4365","9606","RAD9B"
"4366","9606","HUS1B"
"4367","9606","TIMELESS"
"4368","9606","TIPIN"
"4369","9606","CRY2"
"4370","9606","TDP2"
"4371","9606","PACS1"
"4372","9606","TXNDC17"
"4373","9606","INS"
"4374","9606","OXT"
"4375","9606","AVP"
"4376","9606","SS18"
"4377","9606","TUBB"
"4378","9606","CKAP5"
"4379","9606","CDK17"
"4380","9606","RLF"
"4381","9606","FXYD1"
"4382","9606","ATP1B1"
"4383","9606","SNX2"
"4384","9606","NTNG1"
"4385","9606","LRRC4C"
"4386","9606","AJAP1"
"4387","9606","MARK4"
"4388","9606","MAP4"
"4389","9606","MBP"
"4390","9606","HSPB2"
"4391","9606","DYRK1B"
"4392","9606","RAB3GAP1"
"4393","9606","RPH3AL"
"4394","9606","PFN1"
"4395","9606","DIAPH1"
"4396","9606","CNTNAP1"
"4397","9606","KCNA1"
"4398","9606","KCNA2"
"4399","9606","TRPC4AP"
"4400","9606","IKBKB"
"4401","9606","UBE2B"
"4402","9606","TUBB1"
"4403","9606","RRM1"
"4404","9606","RRM2"
"4405","9606","RRM2B"
"4406","9606","ANKRD1"
"4407","9606","DST"
"4408","9606","PNISR"
"4409","9606","PSENEN"
"4410","9606","CACNA1A"
"4411","9606","SERPING1"
"4412","9606","SELE"
"4413","9606","CA9"
"4414","9606","NOTCH2"
"4415","9606","EPS8L1"
"4416","9606","EPS8L2"
"4417","9606","EPS8L3"
"4418","9606","SOS1"
"4419","9606","MKL2"
"4420","9606","STK39"
"4421","9606","SLC12A2"
"4422","9606","AATK"
"4423","9606","OTOF"
"4424","9606","WNK4"
"4425","9606","BAG4"
"4426","9606","APOBEC1"
"4427","9606","SEPT5"
"4428","9606","IL6"
"4429","9606","IL6R"
"4430","9606","EPAS1"
"4431","9606","UTS2B"
"4432","9606","UTS2R"
"4433","9606","SUZ12"
"4434","9606","EGR2"
"4435","9606","FARP2"
"4436","9606","SLK"
"4437","9606","AGAP2"
"4438","9606","APBB2"
"4439","9606","KDM4A"
"4440","9606","CORO2A"
"4441","9606","TBL1XR1"
"4442","9606","KIF11"
"4443","9606","ZBTB33"
"4444","9606","TRIM33"
"4445","9606","EXOC3"
"4446","9606","ALG10B"
"4447","9606","KCNH2"
"4448","9606","NRXN1"
"4449","9606","NLGN1"
"4450","9606","RXFP4"
"4451","9606","RLN3"
"4452","9606","CEACAM1"
"4453","9606","IGF1"
"4454","9606","IGFBP7"
"4455","9606","EIF3B"
"4456","9606","EIF3J"
"4457","9606","MAP7"
"4458","9606","TRPV4"
"4459","9606","ASCL4"
"4460","9606","TCF23"
"4461","9606","OLIG3"
"4462","9606","ARHGEF18"
"4463","9606","GNB1"
"4464","9606","OCLN"
"4465","9606","LHCGR"
"4466","9606","MIB2"
"4467","9606","MRFAP1"
"4468","9606","WASF1"
"4469","9606","WASL"
"4470","9606","WIPF2"
"4471","9606","DBN1"
"4472","9606","WIPF3"
"4473","9606","PHOX2A"
"4474","9606","TRPC5"
"4475","9606","TRPC4"
"4476","9606","TRPC3"
"4477","9606","SH3RF1"
"4478","9606","MAP3K11"
"4479","9606","CETN2"
"4480","9606","CTSB"
"4481","9606","CSTA"
"4482","9606","CST3"
"4483","9606","POLE4"
"4484","9606","P4HA3"
"4485","9606","CLIC6"
"4486","9606","RDX"
"4487","9606","DRD2"
"4488","9606","DRD4"
"4489","9606","CXCL1"
"4490","9606","ACKR1"
"4491","9606","CCL2"
"4492","9606","HOPX"
"4493","9606","KSR2"
"4494","9606","CNTN2"
"4495","9606","CNTNAP2"
"4496","9606","LSM11"
"4497","9606","GCC2"
"4498","9606","SPDYA"
"4499","9606","SPINK7"
"4500","9606","MT1H"
"4501","9606","MT1G"
"4502","9606","EPB42"
"4503","9606","KCNA5"
"4504","9606","STXBP1"
"4505","9606","CDK5"
"4506","9606","TUBB2A"
"4507","9606","DNTT"
"4508","9606","CD200"
"4509","9606","CD200R1"
"4510","9606","TYK2"
"4511","9606","PRTN3"
"4512","9606","ITGAM"
"4513","9606","XBP1"
"4514","9606","DLGAP1"
"4515","9606","JAM2"
"4516","9606","JAM3"
"4517","9606","MMP9"
"4518","9606","CXCL5"
"4519","9606","CXCL6"
"4520","9606","APOE"
"4521","9606","LRP8"
"4522","9606","NFATC2"
"4523","559292","CWH43"
"4524","9606","CDYL"
"4525","9606","SERPINB2"
"4526","9606","ATXN3"
"4527","9606","MDFIC"
"4528","9606","C1QTNF5"
"4529","559292","COA1"
"4530","9606","IKZF2"
"4531","9606","ZNF354A"
"4532","9606","PTMA"
"4533","9606","DPYSL2"
"4534","9606","AP2A1"
"4535","9606","NUMB"
"4536","9606","L1CAM"
"4537","9606","KCNJ11"
"4538","9606","ROBO4"
"4539","9606","SLIT2"
"4540","9606","AKAP5"
"4541","9606","IGF2R"
"4542","9606","CREG1"
"4543","9606","POU4F1"
"4544","9606","RIT2"
"4545","9606","CIITA"
"4546","9606","GRIN2A"
"4547","9606","HLA-DRA"
"4548","9606","HLA-DMB"
"4549","9606","CHTF18"
"4550","9606","DSCC1"
"4551","9606","RAD21"
"4552","9606","HCN1"
"4553","9606","HCN2"
"4554","9606","HCN3"
"4555","9606","HCN4"
"4556","9606","CD84"
"4557","9606","NIN"
"4558","9606","HPSE"
"4559","9606","NVL"
"4560","9606","SIGIRR"
"4561","9606","IL1R1"
"4562","9606","IRAK1"
"4563","9606","GPSM2"
"4564","9606","MSX2"
"4565","9606","PPFIA2"
"4566","9606","PPFIA3"
"4567","9606","PPP1R12B"
"4568","9606","POU5F1"
"4569","9606","SOX2"
"4570","9606","CTSL"
"4571","9606","ZNF653"
"4572","9606","FKBP3"
"4573","9606","CYTH4"
"4574","9606","RUNX1"
"4575","9606","AHR"
"4576","9606","DAPK3"
"4577","9606","EPM2A"
"4578","9606","TCEA1"
"4579","9606","CD226"
"4580","9606","PVR"
"4581","9606","TBCD"
"4582","9606","PPP2R2C"
"4583","9606","STAR"
"4584","9606","NUCB2"
"4585","9606","CCHCR1"
"4586","9606","CLDN1"
"4587","9606","CLDN3"
"4588","9606","CLDN5"
"4589","9606","NR1I2"
"4590","9606","PMEPA1"
"4591","9606","DICER1"
"4592","9606","AGO1"
"4593","9606","AGO3"
"4594","9606","AGO4"
"4595","9606","PIWIL4"
"4596","9606","PIWIL3"
"4597","9606","PIWIL2"
"4598","9606","ITGAV"
"4599","9606","FN1"
"4600","9606","CXCL8"
"4601","9606","LRPAP1"
"4602","9606","VLDLR"
"4603","9606","RELN"
"4604","9606","LILRB1"
"4605","9606","TFB1M"
"4606","9606","TFAM"
"4607","9606","TFB2M"
"4608","9606","POLRMT"
"4609","9606","MKNK2"
"4610","9606","A1CF"
"4611","9606","GPX1"
"4612","9606","PDCD1"
"4613","9606","PDCD1LG2"
"4614","9606","ADAP1"
"4615","9606","EEF2"
"4616","9606","MTMR7"
"4617","9606","MTMR6"
"4618","9606","DGKZ"
"4619","9606","KCNQ3"
"4620","9606","KCNQ2"
"4621","9606","KCNQ5"
"4622","9606","BCLAF1"
"4623","9606","CLK1"
"4624","9606","PODXL2"
"4625","9606","VCAN"
"4626","9606","HAPLN1"
"4627","9606","LALBA"
"4628","9606","HIST2H3A"
"4629","9606","RYR2"
"4630","9606","POU2F1"
"4631","9606","POU2F2"
"4632","9606","NPAT"
"4633","9606","BCAP29"
"4634","9606","BCAP31"
"4635","9606","CD79B"
"4636","9606","GNA15"
"4637","9606","SEMA4D"
"4638","9606","CD72"
"4639","9606","UBE2N"
"4640","9606","MAP3K10"
"4641","9606","CIB1"
"4642","9606","ELMOD2"
"4643","9606","DOCK1"
"4644","9606","NHLH1"
"4645","9606","SNTG1"
"4646","9606","VDR"
"4647","9606","SMAD1"
"4648","9606","HLA-G"
"4649","9606","NPHP1"
"4650","9606","NPHP3"
"4651","9606","YWHAH"
"4652","9606","RPH3A"
"4653","9606","NDUFA13"
"4654","9606","GSPT1"
"4655","9606","BIRC3"
"4656","9606","KIRREL"
"4657","9606","NPHS1"
"4658","9606","USP20"
"4659","9606","NGB"
"4660","9606","STMN3"
"4661","9606","STMN1"
"4662","9606","STMN4"
"4663","9606","GRIN2B"
"4664","9606","LILRB2"
"4665","9606","HLA-C"
"4666","9606","VAMP7"
"4667","9606","AP3D1"
"4668","9606","AP3M1"
"4669","9606","PPHLN1"
"4670","9606","CASP5"
"4671","9606","LY6G6F"
"4672","9606","TP53INP1"
"4673","9606","MARCO"
"4674","9606","SCGB3A2"
"4675","9606","SCGB3A1"
"4676","9606","NKX2-5"
"4677","9606","TBX5"
"4678","9606","ERN1"
"4679","9606","RHEB"
"4680","9606","INSIG1"
"4681","9606","SCAP"
"4682","9606","SREBF2"
"4683","9606","CDT1"
"4684","9606","GORASP1"
"4685","9606","PLD1"
"4686","9606","NUFIP2"
"4687","9606","LMTK2"
"4688","9606","NES"
"4689","9606","RPS6KA1"
"4690","9606","RPS6KA2"
"4691","9606","STXBP5"
"4692","9606","STXBP3"
"4693","9606","VAMP2"
"4694","9606","BMI1"
"4695","9606","SYNJ1"
"4696","9606","STX2"
"4697","9606","VAMP8"
"4698","9606","STX3"
"4699","9606","MYLIP"
"4700","9606","CNPY2"
"4701","9606","UBL5"
"4702","9606","CLK4"
"4703","9606","CALCR"
"4704","9606","CCAR1"
"4705","9606","PDK2"
"4706","9606","SPNS1"
"4707","9606","AGRP"
"4708","9606","CKS1B"
"4709","9606","ATF5"
"4710","9606","COL4A1"
"4711","9606","CCDC141"
"4712","9606","RASSF7"
"4713","9606","TRAF3IP1"
"4714","9606","MAP1A"
"4715","9606","SPTBN4"
"4716","9606","DHFR"
"4717","9606","PLTP"
"4718","9606","DGKH"
"4719","9606","DGKD"
"4720","9606","NTN1"
"4721","9606","NSFL1C"
"4722","9606","SPOCK2"
"4723","9606","SPOCK3"
"4724","9606","PSPC1"
"4725","559292","SNX3"
"4726","9606","PTPN14"
"4727","559292","HIP1"
"4728","9606","CFH"
"4729","559292","COX10"
"4730","9606","GJA8"
"4731","9606","GJA3"
"4732","9606","SNAP91"
"4733","9606","APOH"
"4734","9606","KCNC2"
"4735","9606","KCNC1"
"4736","9606","ANK3"
"4737","9606","GAP43"
"4738","9606","PLCD1"
"4739","9606","GCA"
"4740","9606","GJA1"
"4741","9606","ADORA2A"
"4742","9606","TPR"
"4743","9606","SYT16"
"4744","9606","SYT14"
"4745","9606","TRAF4"
"4746","9606","RPS6KB1"
"4747","9606","CHRM3"
"4748","9606","FZR1"
"4749","9606","PAFAH1B1"
"4750","9606","BTLA"
"4751","9606","PEA15"
"4752","9606","RPS6KA3"
"4753","9606","NDFIP2"
"4754","9606","MICAL1"
"4755","9606","F3"
"4756","9606","F7"
"4757","9606","HIST1H2BA"
"4758","9606","WDR7"
"4759","9606","DMXL2"
"4760","9606","CXCR3"
"4761","9606","CXCL10"
"4762","9606","PF4"
"4763","9606","CXCL9"
"4764","9606","CXCL11"
"4765","9606","CD74"
"4766","9606","EMP2"
"4767","9606","EPM2AIP1"
"4768","9606","CAT"
"4769","9606","BCOR"
"4770","9606","GTF3A"
"4771","9606","EPN1"
"4772","9606","CARD6"
"4773","9606","CARD8"
"4774","9606","EPHA4"
"4775","9606","ERAS"
"4776","9606","CIT"
"4777","9606","MCM8"
"4778","9606","GIGYF1"
"4779","9606","ITGB5"
"4780","9606","MUC7"
"4781","9606","SYCP3"
"4782","9606","LPL"
"4783","9606","KIN"
"4784","9606","GALNT4"
"4785","9606","ROR2"
"4786","9606","IGSF8"
"4787","9606","EBF1"
"4788","9606","PKIB"
"4789","9606","SPIB"
"4790","9606","MGA"
"4791","9606","E2F2"
"4792","9606","E2F3"
"4793","9606","WNK1"
"4794","9606","E2F4"
"4795","9606","CD44"
"4796","9606","ADCY6"
"4797","9606","CHRNA7"
"4798","9606","S100A13"
"4799","9606","SUGT1"
"4800","9606","S100A6"
"4801","9606","KCNJ3"
"4802","9606","NCAM1"
"4803","9606","GHR"
"4804","9606","IL27RA"
"4805","9606","RASSF2"
"4806","9606","DNAJC6"
"4807","9606","SFTPD"
"4808","9606","NEU3"
"4809","9606","PBX1"
"4810","9606","ARID4B"
"4811","9606","SUDS3"
"4812","9606","SAP130"
"4813","9606","TRAK1"
"4814","9606","MYBPC3"
"4815","9606","FABP3"
"4816","9606","HADHB"
"4817","9606","TNFSF13B"
"4818","9606","TNFRSF17"
"4819","9606","TNFRSF13C"
"4820","9606","EME1"
"4821","9606","CTDSP2"
"4822","9606","SUPT5H"
"4823","9606","SUPT4H1"
"4824","9606","SPRY4"
"4825","9606","MCFD2"
"4826","9606","ADAMTS1"
"4827","9606","VEGFA"
"4828","9606","STAT4"
"4829","9606","CBY1"
"4830","9606","CBX1"
"4831","9606","TOP2A"
"4832","9606","F2"
"4833","9606","DSG2"
"4834","9606","DSG3"
"4835","9606","DSC1"
"4836","9606","DSC2"
"4837","9606","LIFR"
"4838","9606","HEXB"
"4839","9606","HIPK1"
"4840","9606","PTPRZ1"
"4841","9606","SMG6"
"4842","9606","SMG5"
"4843","9606","SEPT4"
"4844","9606","TES"
"4845","9606","PLAT"
"4846","9606","HGF"
"4847","9606","EDNRB"
"4848","9606","SLC24A1"
"4849","9606","CNGA1"
"4850","9606","HMGA2"
"4851","9606","SLN"
"4852","9606","ATP2A1"
"4853","9606","PLN"
"4854","9606","SCAF4"
"4855","9606","UBE3C"
"4856","9606","CAND2"
"4857","9606","CD47"
"4858","9606","CD2"
"4859","9606","ZNF74"
"4860","9606","CALB1"
"4861","9606","NACA"
"4862","9606","CAST"
"4863","9606","HTR2A"
"4864","9606","ZNF197"
"4865","9606","GFER"
"4866","9606","TRAPPC2"
"4867","9606","CLIC2"
"4868","9606","CES1"
"4869","9606","FERMT2"
"4870","9606","FBLIM1"
"4871","9606","LNPEP"
"4872","9606","NOS3"
"4873","9606","GUCY1B3"
"4874","9606","PRKAR2A"
"4875","9606","AKAP7"
"4876","9606","AKAP6"
"4877","9606","RAB32"
"4878","9606","KLF9"
"4879","9606","NFKBIB"
"4880","9606","NKIRAS1"
"4881","9606","SLC6A3"
"4882","9606","MAT2A"
"4883","9606","MAT2B"
"4884","9606","PARP9"
"4885","9606","DTX3L"
"4886","9606","DTX1"
"4887","9606","SETD1A"
"4888","9606","SIN3B"
"4889","9606","ACTG2"
"4890","9606","PRLR"
"4891","9606","MTMR2"
"4892","9606","SBF1"
"4893","9606","YES1"
"4894","9606","SOX10"
"4895","9606","CACNA1B"
"4896","9606","HMGB1"
"4897","9606","GTF2E2"
"4898","9606","TAF7L"
"4899","9606","SLC25A4"
"4900","9606","TRRAP"
"4901","9606","SUPT3H"
"4902","9606","H2AFZ"
"4903","9606","S100A10"
"4904","9606","EFNA2"
"4905","9606","DLG5"
"4906","9606","GOLGA5"
"4907","9606","MPHOSPH10"
"4908","9606","PLK2"
"4909","9606","ATP6V1B1"
"4910","9606","VAPB"
"4911","9606","SCYL3"
"4912","9606","ARHGAP15"
"4913","9606","ATP6V0A4"
"4914","9606","PFKM"
"4915","9606","CD22"
"4916","9606","HBA1"
"4917","9606","HSPA9"
"4918","9606","RBPJ"
"4919","9606","ADRA1B"
"4920","9606","EN2"
"4921","9606","HOXA5"
"4922","9606","LHX1"
"4923","9606","GSC"
"4924","9606","OTX2"
"4925","9606","UBE2A"
"4926","9606","RAB8B"
"4927","9606","CDON"
"4928","9606","BOC"
"4929","9606","PPM1J"
"4930","9606","AMIGO1"
"4931","9606","AMIGO2"
"4932","9606","AMIGO3"
"4933","9606","TBL1X"
"4934","9606","HIST2H2AA3"
"4935","9606","CAMKK2"
"4936","9606","SHANK3"
"4937","9606","NFIX"
"4938","9606","NFIB"
"4939","9606","PDE6G"
"4940","9606","DRD5"
"4941","9606","CLEC4M"
"4942","9606","SNAPC4"
"4943","9606","TACC2"
"4944","9606","TIMM44"
"4945","9606","RRAS"
"4946","9606","OIP5"
"4947","9606","PHKA2"
"4948","9606","RABGGTB"
"4949","9606","MUC16"
"4950","9606","SH3D19"
"4951","9606","PDZD3"
"4952","9606","PARK7"
"4953","9606","EFCAB6"
"4954","9606","CUL4B"
"4955","9606","CAND1"
"4956","9606","STEAP3"
"4957","9606","PKMYT1"
"4958","9606","ARFGEF2"
"4959","9606","MLNR"
"4960","9606","GHRL"
"4961","9606","AKAP4"
"4962","9606","ADCY5"
"4963","9606","LIF"
"4964","9606","DEK"
"4965","9606","GABRB3"
"4966","9606","ELK1"
"4967","9606","RTKN"
"4968","9606","SYTL1"
"4969","9606","SYTL5"
"4970","9606","MYRIP"
"4971","9606","SYTL2"
"4972","9606","SYTL3"
"4973","9606","NUP88"
"4974","9606","MAP2K3"
"4975","9606","TAT"
"4976","9606","HDAC11"
"4977","9606","PRPF40B"
"4978","9606","MAGEA3"
"4979","9606","FICD"
"4980","9606","AP2A2"
"4981","9606","HYPM"
"4982","9606","KAT6B"
"4983","9606","ZMYM3"
"4984","9606","ZMYM2"
"4985","9606","ZNF217"
"4986","9606","PIR"
"4987","9606","PLA2G4A"
"4988","9606","EDNRA"
"4989","9606","WDR77"
"4990","9606","GTF3C2"
"4991","9606","GTF3C5"
"4992","9606","GTF3C4"
"4993","9606","POLR3C"
"4994","9606","GTF3C1"
"4995","9606","MEF2C"
"4996","9606","TOMM34"
"4997","9606","GATAD2A"
"4998","9606","GATAD2B"
"4999","9606","GTF2IRD1"
"5000","9606","KAT8"
"5001","9606","HSPD1"
"5002","9606","BCL6"
"5003","9606","SKIV2L"
"5004","9606","CDK11A"
"5005","9606","STX1B"
"5006","9606","GRID2"
"5007","9606","GRID2IP"
"5008","9606","CCNL1"
"5009","9606","MMP25"
"5010","9606","AIP"
"5011","9606","BAZ2A"
"5012","9606","POLR3F"
"5013","9606","BAZ1A"
"5014","9606","CHRAC1"
"5015","9606","TGM2"
"5016","9606","HIRIP3"
"5017","9606","BRD7"
"5018","9606","KAT2A"
"5019","9606","EP400"
"5020","9606","KLF1"
"5021","9606","ARID1A"
"5022","9606","ARID4A"
"5023","9606","MLLT10"
"5024","9606","MXD1"
"5025","9606","PTGES3"
"5026","9606","STAT2"
"5027","9606","MIER1"
"5028","9606","TGIF2"
"5029","9606","BAZ1B"
"5030","9606","MECOM"
"5031","9606","KLF11"
"5032","9606","KLF16"
"5033","9606","KLF13"
"5034","9606","KLF10"
"5035","9606","FOXH1"
"5036","9606","CABIN1"
"5037","9606","HIPK3"
"5038","9606","ZBTB18"
"5039","9606","ACTL6B"
"5040","9606","SRCAP"
"5041","9606","PHF12"
"5042","9606","CDX2"
"5043","9606","E2F5"
"5044","9606","TWIST1"
"5045","9606","IKZF4"
"5046","9606","HES1"
"5047","9606","SIRT1"
"5048","9606","ASCL1"
"5049","9606","MAML1"
"5050","9606","EID1"
"5051","9606","RBM14"
"5052","9606","CITED4"
"5053","9606","TFAP2B"
"5054","9606","MDM4"
"5055","9606","GATA6"
"5056","9606","MGMT"
"5057","9606","PLEKHO1"
"5058","9606","HNRNPA2B1"
"5059","9606","IRF2"
"5060","9606","PSMA4"
"5061","9606","SPI1"
"5062","9606","XKRY"
"5063","9606","HIST1H2BK"
"5064","9606","HIST1H2BD"
"5065","9606","FGF1"
"5066","9606","PCYT1B"
"5067","9606","HOXB7"
"5068","9606","LRRFIP1"
"5069","9606","MSX1"
"5070","9606","GLI3"
"5071","9606","STAT6"
"5072","9606","ONECUT1"
"5073","9606","TRIP4"
"5074","9606","NFE2"
"5075","9606","TRERF1"
"5076","9606","KLF4"
"5077","9606","NEUROG1"
"5078","9606","NFATC4"
"5079","9606","CBX8"
"5080","9606","PCGF6"
"5081","9606","RPS6KA5"
"5082","9606","RPS6KA4"
"5083","9606","IRF1"
"5084","9606","NOTCH3"
"5085","9606","PRDM2"
"5086","9606","UBE2E1"
"5087","9606","UBE2E2"
"5088","9606","UBE2E3"
"5089","9606","IFNAR1"
"5090","9606","ZBTB14"
"5091","9606","PABPN1"
"5092","9606","TNRC6B"
"5093","3702","PRR9"
"5094","3702","PRR5"
"5095","3702","PRR3"
"5096","3702","PRR7"
"5097","559292","ARG2"
"5098","9606","ADAM22"
"5099","9606","LGI1"
"5100","9606","GRIA2"
"5101","9606","GRIA3"
"5102","9606","REM1"
"5103","9606","RRAD"
"5104","9606","PPP1CC"
"5105","3702","EBF2"
"5106","3702","HK3"
"5107","3702","ABCB1"
"5108","9606","CNOT7"
"5109","9606","TOB1"
"5110","9606","PRKACG"
"5111","9606","PRKAR2B"
"5112","9606","PMS2"
"5113","9606","TLX1"
"5114","9606","PIGK"
"5115","9606","PIGT"
"5116","9606","ULBP2"
"5117","9606","RAP2A"
"5118","9606","CTSH"
"5119","9606","LRP5"
"5120","9606","MESDC2"
"5121","9606","LRP6"
"5122","9606","ASIC1"
"5123","9606","VAV2"
"5124","9606","VAV3"
"5125","9606","KRT7"
"5126","9606","PLEC"
"5127","9606","RHOD"
"5128","9606","DIAPH2"
"5129","9606","CHP2"
"5130","9606","SLC9A2"
"5131","9606","SLC9A4"
"5132","9606","SLC9A5"
"5133","9606","CHP1"
"5134","9606","CHM"
"5135","9606","TNRC6A"
"5136","3702","CCR2"
"5137","3702","CCR1"
"5138","9606","GRIK5"
"5139","9606","PDK1"
