VertexID:ID,label,name
2780,559292,RPS20
9008,9606,STOML2
3539,9606,EML2
3402,9606,EHF
12732,9606,LAMP3
12988,9606,VPS13B
6262,9606,PKNOX1
3216,9606,PITPNA
4321,9606,ROCK1
10012,9606,AMMECR1
11707,9606,ZDHHC5
4081,9606,ERCC2
6367,9606,MAP4K2
13547,9606,SMIM2
5988,9606,ADAM10
11357,9606,GPATCH1
1192,559292,LSG1
14851,9606,MFSD11
9062,9606,ZNF274
7450,9606,HAUS7
6215,9606,KCND2
4237,9606,NUP214
738,9606,TFAP2C
9378,9606,GNPTAB
12055,9606,OR3A2
8708,9606,DACT1
7906,9606,POFUT2
4671,9606,LY6G6F
9208,9606,ZXDC
13108,9606,SOX1
11184,9606,TOX2
3775,9606,S100A3
2340,9606,CLEC1B
1557,9606,HOXA1
13122,9606,ZMAT1
8829,9606,CAMK4
14094,9606,RNASE7
3241,9606,MRPS25
8275,9606,RNF170
3677,9606,ASXL2
14553,9606,CLEC5A
14316,9606,TRIM16L
6492,9606,HOXD10
13834,9606,POPDC2
89,9606,SMAD3
3645,9606,GAPDHS
7301,9606,HCST
5915,9606,MLXIP
12096,9606,KLHL29
4386,9606,AJAP1
12116,9606,SPATS2L
7071,9606,RAB15
10900,9606,RAB36
8706,9606,WDR76
1720,9606,COPS4
14265,9606,WDR13
6590,9606,ABCG5
2388,9606,MCMBP
13582,9606,LINC00518
11583,9606,CYP2C18
11589,9606,ANKH
14336,9606,HTRA3
4495,9606,CNTNAP2
122,9606,EPB41
1979,9606,DSTN
1837,9606,ZKSCAN7
10354,9606,CNGA3
5207,9606,EIF2B2
9470,9606,DAAM1
4323,9606,SRCIN1
4647,9606,SMAD1
3494,9606,TTC25
11530,9606,KRTAP10-7
5509,9606,CLDN12
15019,9606,SLC22A8
11542,9606,CNDP1
140,9606,MPP6
5770,9606,CX3CL1
8274,9606,RNF17
5265,9606,EDN1
1250,559292,MRPL9
7191,9606,NPBWR1
12829,9606,PTGER1
10584,9606,HNMT
13025,9606,CRB3
8113,9606,AK2
7849,9606,PPM1G
14076,9606,CLEC1A
9531,9606,DEFA1
11387,9606,ORMDL1
10464,9606,SNX33
11725,9606,MAN2A1
2310,9606,SERTAD3
6312,9606,STX7
13519,9606,GAL3ST2
675,9606,CYFIP2
5473,9606,CELSR3
1667,9606,SKA1
8843,9606,POLN
4538,9606,ROBO4
13587,9606,TEX13A
12318,9606,ATP8A1
12644,9606,PQLC1
4982,9606,KAT6B
10462,9606,DPF3
13739,9606,CEP128
7125,9606,P2RY1
8053,9606,KCTD6
14826,9606,BTBD11
12871,9606,CCDC77
14867,9606,TBC1D12
9898,9606,ZNF554
13056,9606,CLCN6
8524,9606,NAV1
11049,9606,CCDC22
14464,9606,PTGR2
3467,9606,HIST2H2BE
6309,9606,MAP3K4
2936,9606,BID
13184,9606,KRTAP26-1
5447,9606,HIVEP1
94,9606,CCNB1
13179,9606,RBMY1F
4100,9606,MED10
12161,9606,MAN1A2
9327,9606,ZFYVE28
11724,9606,CTSC
5256,9606,HJURP
7456,9606,CFB
9167,9606,SENP7
1413,9606,CLIC1
3429,9606,COX5A
9659,9606,CHDH
3211,9606,RFXANK
762,9606,BCL2L11
5992,9606,PSPN
12418,9606,OR8D4
3469,9606,CAPZA1
1472,9606,KLHL42
4522,9606,NFATC2
11596,9606,EEF1E1
1907,9606,ING5
2568,9606,YIPF6
8388,9606,BRSK2
5610,9606,REN
2541,9606,ERCC1
3809,9606,APC
2326,9606,DDX39A
10419,9606,PSMB9
13381,9606,LIMD2
13234,9606,ZNF124
13548,9606,CD99L2
13487,9606,ZSCAN12
5208,9606,CD58
5717,9606,PTPRD
10409,9606,DDX51
10491,9606,GABRA3
1530,9606,SLC22A24
14646,9606,PUS10
382,9606,ARFRP1
4917,9606,HSPA9
2192,9606,TREX1
5485,9606,COPA
10478,9606,GBP1
11211,9606,FAM32A
6873,9606,NLGN4X
8057,9606,TYSND1
5621,9606,MRPL42
8800,9606,TUBD1
4167,9606,CASP1
637,9606,TCF12
12108,9606,HIPK4
12461,9606,PSCA
4038,9606,ZFYVE9
4565,9606,PPFIA2
14262,9606,DNAJC17
3542,9606,MOV10
2612,9606,IL11
4326,9606,GNAI1
14031,9606,EARS2
5539,9606,TSPYL1
5651,9606,SPAG5
8366,9606,ATG101
2191,9606,ZNF205
15028,9606,TNFRSF19
1487,9606,ZBED1
1176,559292,NHP2
6712,9606,SYT8
2234,9606,NCK2
7011,9606,TAOK3
8219,9606,FAH
9498,9606,LRRC75A-AS1
4248,9606,ZFAND5
3622,9606,QPCTL
12398,9606,BEAN1
2238,9606,KRT17
9417,9606,SERF1A
4024,9606,RPL18
10757,9606,DCST1
8738,9606,ZNF251
15029,9606,LRRTM1
11801,9606,SLFN5
9879,9606,SPINT3
6676,9606,KLK2
4224,9606,CXCR2
3149,9606,CCDC47
2200,9606,BCL2L13
1011,9606,PARD6A
13106,9606,EML5
7585,9606,LRRFIP2
2622,9606,BTRC
5404,9606,MRPS26
11408,9606,SERAC1
13371,9606,BTN2A2
7997,9606,FBXO11
7863,9606,TGM3
14101,9606,LIME1
4453,9606,IGF1
211,9606,JAK2
14211,9606,OR10H3
2910,559292,REV1
1632,9606,DNAJC10
8781,9606,RPS7
12001,9606,SLC6A13
8162,9606,SOCS5
11320,9606,BHLHB9
6774,9606,APOBEC2
10888,9606,DGKI
14811,9606,COMMD3-BMI1
4712,9606,RASSF7
12063,9606,MYL4
5572,9606,C10orf88
11121,9606,ATP5G2
2305,9606,WNT5B
12297,9606,IGSF11
10661,9606,TRIM59
11497,9606,RNASE11
9347,9606,PPIL2
7748,559292,TTI1
561,9606,BCL2L1
4953,9606,EFCAB6
14310,9606,TPST2
5885,9606,GP1BA
3228,9606,RPS3A
2369,9606,PITPNC1
6247,9606,IRAK3
12218,9606,RAB1C
11383,9606,PTGDR
2287,9606,ACTN4
12039,9606,ERVK-10
4801,9606,KCNJ3
5369,9606,TMEM256
1796,9606,CHCHD3
14990,9606,HTN3
5606,9606,BBOX1
10785,9606,CLIC4
14013,9606,XYLT2
5372,9606,ANXA9
4584,9606,NUCB2
6600,9606,ARHGAP26
3018,9606,KIF5B
7199,9606,LAX1
11173,9606,ATP6V0A1
1852,9606,FAM103A1
10869,9606,INSC
11353,9606,LIPT1
2764,559292,RER1
1333,559292,SOD1
8517,9606,FBXO30
1000,9606,VPS11
9180,9606,HMGCS2
8006,9606,FAM175A
12281,9606,SLIT3
3001,9606,HNRNPH1
12503,9606,FGF18
8552,9606,FKBP14
1177,559292,NOP56
6969,9606,ROPN1
11773,9606,SLC26A2
7986,9606,FAM129B
14301,9606,ACTR3C
14178,9606,SYDE2
11709,9606,RAB6C
9737,9606,RSRC2
8154,9606,MICALL1
6901,9606,CNTNAP3
11395,9606,CAMKK1
559,9606,KLC1
1442,9606,TP53RK
2530,9606,NTNG2
14929,9606,METRNL
1906,9606,RABAC1
6868,9606,IL18R1
24,9606,EP300
5419,9606,TARDBP
3858,9606,ACVR1B
14175,9606,OR7C1
14328,9606,TTC39A
13473,9606,SLC16A3
2418,9606,GNG11
7516,9606,IL17A
9352,9606,DMXL1
5922,9606,DAZ1
1782,9606,SAE1
11388,9606,GAL3ST1
8396,9606,SH3PXD2A
9053,9606,KIAA0196
8667,9606,ZNF70
14904,9606,NBEAL1
9039,9606,CHCHD6
7979,9606,UBE2O
9555,9606,NMT2
9996,9606,STARD3NL
3083,9606,SLC27A4
3072,9606,LARP1
13567,9606,PAQR5
5074,9606,NFE2
9007,9606,TUBGCP5
9178,9606,P3H4
12635,9606,ADH1A
7817,9606,USP21
11812,9606,TAGLN3
9121,9606,PURB
10258,9606,ZXDB
8902,9606,TPPP
4360,9606,ZFYVE16
8191,559292,NSG1
12729,9606,ADCK5
12089,9606,KLHL6
14705,9606,ZNF619
11994,9606,LTC4S
5917,9606,TEC
940,9606,PDCD6IP
55,9606,CTNNB1
3220,9606,SH3BP4
8443,9606,AFF1
3916,9606,ERRFI1
7631,9606,RNF125
7038,9606,FZD2
14675,9606,RGPD2
1587,9606,PPP1R37
6042,9606,CCL3
12679,9606,UGT1A4
1611,9606,THAP7
4172,9606,BLOC1S3
8226,9606,CEND1
993,9606,RGS17
14860,9606,LPIN3
13825,9606,C16orf62
8185,9606,HIST1H2BO
1733,9606,DDIT3
12697,9606,PIGY
11381,9606,CIART
14457,9606,AMDHD1
5732,9606,NRF1
4096,9606,TXLNB
7785,9606,OSBPL10
9783,9606,HAUS3
3961,9606,BMPR1B
10135,9606,RNF212
4693,9606,VAMP2
11648,9606,OR4S2
5227,9606,AK5
416,9606,ATM
2113,9606,RHEBL1
5215,9606,ADAP2
9290,9606,CASC4
12117,9606,GGT1
4768,9606,CAT
12703,9606,PLIN4
8361,9606,ATG4C
14335,9606,GATB
12226,9606,GRXCR1
9430,9606,SHBG
5400,9606,MGLL
8119,9606,YRDC
9527,9606,DCTN3
5911,9606,CISH
8476,9606,CEP350
9276,9606,RBM28
12765,9606,ABCC10
1659,9606,MYO1F
10856,9606,TENM1
11863,9606,CYB5R4
553,9606,SORBS1
2667,9606,PSMD10
11924,9606,TBXAS1
412,9606,ZEB1
6001,9606,CHRNG
8488,9606,SPECC1L
3358,9606,MTHFD1L
8156,9606,SBK1
9043,9606,PSMB2
7679,9606,EPC2
14097,9606,TMX4
8707,9606,WDR12
3434,9606,EDEM1
1275,559292,CPA2
1701,9606,ZNF638
14063,9606,GLB1L2
3300,9606,AKAP13
5230,9606,CELF1
10287,9606,C6orf62
5262,9606,DPT
8473,9606,CEP290
10473,9606,SEC23IP
3341,9606,KRT36
8239,9606,RNF150
8246,9606,RNF26
6594,9606,IDE
894,9606,AP1G2
8279,9606,TRIM38
4234,9606,PAK1
7929,9606,SDF4
6055,9606,TP53AIP1
10982,9606,PSG2
12138,9606,MIER2
13453,9606,HYKK
6129,9606,UCN
5742,9606,FOSL2
6518,9606,SNRPC
1501,9606,CEBPG
13773,9606,ARMC2
6424,9606,EPHA7
3746,9606,GLG1
4281,9606,FOXP4
9619,9606,MTFR1
14552,9606,CIB4
350,9606,RABEP1
3749,9606,DPF2
14461,9606,ZACN
11586,9606,SWSAP1
3248,9606,PLEKHJ1
10633,9606,CDK20
13372,9606,CCL28
10289,9606,SNX16
5653,9606,SSR1
5959,9606,IFNGR2
888,9606,RIPK3
13902,9606,ADO
7782,9606,ACADSB
5862,9606,ALPP
12996,9606,SENP5
14039,9606,PSMG4
10586,9606,ACOT7
8352,9606,ASB1
5850,9606,PRAM1
811,9606,COPB2
6526,9606,ZNF239
4157,9606,TLR2
4561,9606,IL1R1
2112,9606,TPM1
2168,9606,HERPUD1
13446,9606,TEKT3
13497,9606,RUFY4
7491,9606,PRSS3
14171,9606,RBFOX3
5905,9606,CHRNA1
10700,9606,MTFR2
4206,9606,RASIP1
8072,9606,EIF2AK4
9047,9606,HAS2
10705,9606,MRPL2
482,9606,CASK
8626,9606,HLF
6878,9606,CTTNBP2
14286,9606,SLC6A8
13909,9606,SMPD2
8047,9606,AMOTL1
1318,559292,RAD1
8562,9606,ZBTB1
9639,9606,MGAT1
7657,9606,KMT2D
10084,9606,CREBL2
12459,9606,AOC3
11584,9606,RNLS
12906,9606,GSDMA
6352,9606,MCF2
14875,9606,ZNF526
2059,9606,C7orf34
5728,9606,DES
14874,9606,PCDHB15
7933,9606,ZNF639
5328,9606,UQCRQ
12905,9606,FBXL21
1125,9606,ERC2
3322,9606,CYCS
9662,9606,NDUFB11
9233,9606,OLIG1
8588,9606,UQCC1
6044,9606,ABCD2
5399,9606,STK40
11808,9606,TNS3
4277,9606,PIP5K1A
3851,9606,ERCC3
13114,9606,CIB3
5670,9606,SLC25A36
5662,9606,ZNF7
12912,9606,TNFSF9
9941,9606,OXSR1
4241,9606,CNTN1
12056,9606,PF4V1
2560,9606,PPP1R16A
12264,9606,ZNF536
5006,9606,GRID2
3597,9606,DNAJA1
13730,9606,MFSD1
829,9606,RND3
11112,9606,AAK1
3046,9606,TLE3
9,9606,RPA2
13744,9606,TSPAN10
2372,9606,CCDC87
14519,9606,CHRNA9
1846,9606,TEX37
7799,9606,BBS1
9395,9606,COLEC12
6544,9606,POLDIP3
10583,9606,GAMT
3766,9606,CSNK2A1
8692,9606,ZNF397
13625,9606,SLC35B4
13755,9606,MANF
14960,9606,DCDC1
528,9606,MSN
4500,9606,MT1H
7873,9606,USP6
14549,9606,ADM
5489,9606,SUMO2
10009,9606,TSPAN13
8970,9606,AKR1B10
7521,9606,NCR2
7189,9606,CNOT4
5353,9606,MRPS31
14257,9606,LGALS12
10871,9606,GPR142
5257,9606,DLEU1
14502,9606,NSUN7
2195,9606,PHC1
10373,9606,GNRHR
2457,9606,MID1IP1
9926,9606,HSD17B11
7518,9606,PPM1D
201,9606,YWHAQ
11242,9606,FAM133B
3327,9606,BOP1
9329,9606,MARCH6
9254,9606,GBA
42,9606,MSH2
3110,9606,PRPF4B
4489,9606,CXCL1
14157,9606,LCMT2
8877,9606,SAMSN1
6172,9606,ELMO1
14766,9606,MYBPC2
10517,9606,AAAS
7046,9606,PPM1E
11657,9606,SEPHS2
2977,9606,PPP1R12C
8559,9606,PRDM16
14247,9606,HS6ST2
12473,9606,ELOVL2
14339,9606,GPRC5D
4678,9606,ERN1
3713,9606,MYL12A
5276,9606,PROCR
10301,9606,PCMTD1
5535,9606,TPD52L1
10523,9606,PLS1
11652,9606,CYSTM1
11257,9606,CAPNS2
11527,9606,ACYP1
3107,9606,DDX56
7775,559292,MRS2
14397,9606,CBWD6
8019,9606,KBTBD6
8086,9606,RPAP3
2935,9606,HRK
5191,9606,BRD1
9561,9606,ZNF133
4823,9606,SUPT4H1
14507,9606,PLIN5
1322,559292,FAR1
5177,9606,ATP5C1
12052,9606,HPX
2660,9606,NXT2
12656,9606,GYS2
12852,9606,NRROS
3795,9606,SDAD1
2859,559292,GDE1
4309,9606,NECAP1
12831,9606,CYP11B2
3527,9606,MLKL
7085,9606,PAX1
7599,9606,EXOSC3
7498,9606,GJB2
8568,9606,ZNF428
3199,9606,TWF2
2411,9606,NAPA
8347,9606,BTG4
3455,9606,DGKE
10260,9606,ADIPOR1
13621,9606,FAXC
355,9606,KRIT1
2028,9606,WDR37
5801,9606,CACNG2
12338,9606,CCDC151
14189,9606,EFCAB7
327,9606,TRPC1
5178,9606,CA12
10755,9606,KRT75
1078,9606,ARL6IP5
405,9606,MYO7A
3853,9606,CHEK1
842,9606,TNPO1
13489,9606,CT55
3906,9606,WNT2B
13312,9606,TMEM213
13058,9606,FAM104A
3806,9606,NCOA6
6737,9606,KCNS3
8281,9606,TRIM65
14757,9606,MPEG1
6954,9606,UBE2G1
8819,9606,MARCH8
12970,9606,ASB14
5424,9606,REXO1
13848,9606,GH2
12347,9606,GPATCH2L
4313,9606,OTUB1
14450,9606,CD96
10495,9606,MEI1
11442,9606,ACAA2
13738,9606,RAB20
250,9606,ATF7IP
5756,9606,AGFG1
3652,9606,ATP2A3
7384,9606,PTPRU
13126,9606,KRTAP4-2
542,9606,TAF1
12913,9606,GGT7
990,9606,PAX6
10998,9606,HAVCR1
3403,9606,FBLN1
1383,559292,NPR2
8244,9606,ZNRF4
4941,9606,CLEC4M
3293,9606,PSMD8
2228,9606,TANK
6939,9606,TPX2
97,9606,CSRP1
9740,9606,ZNF80
8596,9606,HOXC13
6541,9606,CLIP1
858,9606,POLE2
8083,9606,METTL16
13132,9606,CRTAC1
581,9606,PDE4D
13984,9606,LHPP
1210,559292,UTP20
4440,9606,CORO2A
8029,9606,FBXO17
10346,9606,NACC1
12167,9606,SVEP1
142,9606,FGA
7214,9913,RABEP2
12819,9606,OR6B3
3234,9606,AZIN1
9136,9606,POTEE
10855,9606,MANEA
3894,9606,MAPK3
10945,9606,RNF24
5856,9606,SH2B2
9880,9606,AGFG2
13862,9606,PSG11
9420,9606,ATRN
7971,9606,DHX33
7629,9606,GMNN
463,9606,CMIP
10393,9606,WDR43
4932,9606,AMIGO3
6758,9606,GJB1
5642,9606,ARFGAP1
1606,9606,USP5
8817,9606,FAM109A
2489,9606,PTCD3
4190,9606,CRADD
4200,9606,ALYREF
12142,9606,FGD6
3250,9606,COX4I1
6965,9606,CLGN
9111,9606,ZBTB21
10437,9606,ZDHHC6
1320,559292,GPD2
11052,9606,NBPF11
9074,9606,FAT4
14275,9606,C1QTNF9
13882,9606,TRMT44
10669,9606,TFCP2L1
1683,9606,USP53
4720,9606,NTN1
9249,9606,TRIM44
14313,9606,PIGW
3605,9606,PAPSS2
8934,9606,MCCC2
9245,9606,RASGEF1A
7470,9606,GZMA
5418,9606,RPL22
13646,9606,TEKT5
10454,9606,SETSIP
5834,9606,TNFRSF13B
1798,9606,ACCS
10252,9606,CCDC28A
1138,9606,TLK1
12724,9606,CEP120
11374,9606,KCNMB2
6839,9606,CRB2
4308,9606,ING1
7880,9606,ARHGEF10
7289,9606,CARS
6992,9606,SAA1
13129,9606,HHIPL2
6466,9606,WNT3A
7279,9606,KIF2C
9665,9606,B3GALT4
1799,9606,FAM107A
734,9606,PROX1
10611,9606,LRRC25
12409,9606,IL36B
11564,9606,SERTM1
8720,9606,SAP30L
1352,559292,ATG7
12849,9606,KDELC2
7132,9606,ADRA2A
1968,9606,CCDC112
983,9606,PACSIN1
7461,9606,RASA3
860,9606,BTG1
14100,9606,FUK
11412,9606,GRAMD4
7297,9606,SST
3602,9606,TOR1A
437,9606,CTNND1
10838,9606,RPL39P5
12781,9606,C19orf68
9491,9606,PLXNA3
13421,9606,FAM102A
7092,9606,CP
3699,9606,SNRPA1
11106,9606,TUBAL3
2587,9606,MAF1
2474,9606,STX5
708,9606,GRIP2
44,9606,ARVCF
2295,9606,SAMM50
12684,9606,SLC35A3
3671,9606,HNRNPH3
9372,9606,SRGAP3
4945,9606,RRAS
2626,9606,KCNMB1
7126,9606,CKM
12531,9606,HPD
7878,9606,BAG5
13205,9606,ZNF697
7947,9606,TMEM160
6793,9606,FBXO2
4191,9606,OPRK1
4780,9606,MUC7
2180,9606,RPL31
2822,559292,RPL29
10099,9606,SLC7A1
5791,9606,WASF2
11604,9606,IMPDH1
14814,9606,ANO10
1549,9606,ZNF417
1152,7227,RASSF8
11881,9606,ZNF620
6629,9606,UIMC1
10216,9606,MCU
7273,9606,ACTA2
1345,559292,NUP133
2338,9606,MRFAP1L1
3389,9606,SNRPB2
9338,9606,FBXO9
4304,9606,DLX1
322,9606,PGD
3508,9606,STYXL1
4334,9606,NOTCH1
5685,9606,ZBTB45
8564,9606,SMOC2
14238,9606,TMEM255B
4378,9606,CKAP5
8578,9606,CHD1L
14608,9606,PLCH1
12217,9606,METTL22
13258,9606,PGBD1
7610,9606,HERC3
11045,9606,EGFL7
11243,9606,LMNTD1
3725,9606,ACVR2A
6087,9606,NR6A1
9595,9606,ENOPH1
11995,9606,ALOX5AP
6714,9606,SLC12A3
3297,9606,PPP4R1
11096,9606,TRAPPC10
3459,9606,SERPINB3
2827,559292,MRM2
9134,9606,POTEF
5459,9606,RUFY3
305,9606,GPRASP1
8066,9606,CEP85L
9762,9606,ZADH2
14609,9606,PIGX
11422,9606,HMGB4
8330,9606,MARCH3
5167,9606,SGCE
11968,9606,TMEM242
5855,9606,PSKH1
6425,9606,EFNA5
10559,9606,TBC1D9B
4089,9606,BTK
10716,9606,ZBTB10
9651,9606,MZT2B
4916,9606,HBA1
9841,9606,DSCAML1
14562,9606,IL36A
10422,9606,SERPINA10
14568,9606,RAB9B
774,9606,CUL1
3036,9606,FBXO4
2419,9606,SLC22A6
5861,9606,CXCR4
12048,9606,OR2T6
9764,9606,SRPK3
10108,9606,AHI1
8997,9606,ABCC4
13683,9606,GCOM1
9708,9606,MAGEC2
10614,9606,PDLIM2
56,9606,RB1
13671,9606,PTRHD1
3303,9606,NUP205
1743,9606,BEGAIN
11090,9606,LRCH1
6604,9606,PTGFRN
2307,9606,CCDC67
9350,9606,NOL7
3091,9606,AP2S1
8866,9606,RPE65
5899,9606,GNB4
9129,9606,KRT28
14752,9606,TM4SF19
13304,9606,FRMPD1
2816,559292,NDE1
11059,9606,SERP1
7497,9606,IFNA1
6197,9606,RANGRF
4577,9606,EPM2A
8958,9606,MYOM2
10887,9606,SHISA2
4476,9606,TRPC3
11364,9606,C3orf20
11557,9606,IFNA8
128,9606,KDR
14133,9606,WRB
3604,9606,HTATSF1
9303,9606,KCTD20
2452,9606,TRIM9
1690,9606,TTC1
6568,9606,NCAN
8587,9606,TNP2
3681,9606,AKAP8L
12777,9606,TIPARP
13716,9606,LRRC8E
9296,9606,SAMD4A
14974,9606,LENG9
11766,9606,L3HYPDH
12251,9606,AEN
9162,9606,DROSHA
14836,9606,ZDHHC20
10146,9606,ZNF543
7292,9606,DYSF
6786,9606,THBS3
5835,9606,GLDC
11091,9606,SMARCAL1
4882,9606,MAT2A
1265,559292,PAN3
5699,9606,TG
5833,9606,F11
2850,559292,RCN1
13523,9606,TMEM120B
12391,9606,STEAP4
3137,9606,OSBPL3
9114,9606,WDR81
4972,9606,SYTL3
5964,9606,PYY
10065,9606,C2CD2
2199,9606,HHEX
9685,9606,BATF3
747,9606,TRAF1
5907,9606,SRP19
502,9606,UPF3B
4292,9606,A2M
14025,9606,FAM69A
14523,9606,KIF12
5483,9606,SCAMP2
14710,9606,ALKBH8
4154,9606,TSEN54
10663,9606,PID1
5711,9606,SRP9
4151,9606,ITGA7
8305,9606,FRMD8
12869,9606,IGSF3
9185,9606,DNAJB12
4011,9606,MX1
11176,9606,PLBD1
6354,9606,SERPINI1
10319,9606,ABCG1
10873,9606,ARHGAP6
14517,9606,ZNF19
8068,9606,USP27X
14184,9606,TOR2A
1654,9606,NECAB2
1807,9606,RTN4IP1
12917,9606,C17orf82
2680,9606,BHMT
5832,9606,KLKB1
6820,9606,GLI1
3080,9606,PFAS
7574,9606,CYLD
13726,9606,SSR2
4404,9606,RRM2
9483,3702,TTL
12939,9606,PROSC
8097,9606,INTS1
11336,9606,NPL
5320,9606,BRMS1
2645,9606,TTR
13166,9606,PNMA5
12451,9606,CENPW
10956,9606,COMMD7
7774,559292,MTO1
12003,9606,TCTA
14709,9606,TBC1D26
11829,9606,MICAL3
893,9606,AP1S1
13944,9606,UPK3BL
4710,9606,COL4A1
2096,9606,MTCP1
2669,9606,RAB1A
117,9606,LSM4
5592,9606,MYO15A
6582,9606,CNGB1
6821,9606,KATNB1
8198,9606,SSX2
3554,9606,BCKDHA
9676,9606,KCNN3
7537,9606,VMP1
4029,9606,ZNF350
9657,9606,SNX24
4163,9606,NOD2
4047,9606,RUNX2
2036,9606,KCNRG
10502,9606,UBAP1
11073,9606,CHRNA5
411,9606,NFYB
9445,9606,SESTD1
1566,9606,CTPS2
7425,9606,SRR
3343,9606,SRRT
12234,9606,ZCCHC9
11698,9606,GPRC5A
3202,9606,RPRM
5004,9606,CDK11A
2205,9606,C1orf216
2126,9606,HOOK1
9270,9606,UBXN7
5887,9606,CTCF
9295,9606,RASAL2
3222,9606,CLASP2
14426,9606,GATSL2
1305,559292,VPS16
3487,9606,APRT
9265,9606,NFATC3
3435,9606,SFSWAP
1621,9606,BLOC1S6
1325,559292,PGM2
5154,9606,ALDH2
8767,9606,H2BFM
2900,559292,NSG2
12448,9606,SYNGR3
5398,9606,RPL8
6655,9606,SH2B3
7293,9606,SPN
1091,9606,ARL6IP4
6381,9606,LCN2
40,9606,BRCA1
14997,9606,RHOU
833,9606,NCOA1
1831,9606,YIPF3
8959,9606,KIAA0430
8619,9606,HMGN4
6290,9606,SFRP1
12496,9606,SLC17A9
14152,9606,DPY19L3
8089,9606,HNRNPUL2
2174,9606,BAG3
1016,9606,HSPB1
827,9606,RND1
4050,9606,NAIP
7157,9606,PTPRM
3325,9606,PKIG
3067,9606,EEF1A2
5360,9606,KIAA0232
4687,9606,LMTK2
12925,9606,NBPF15
9152,9606,RPS10P5
14096,9606,KLK5
8951,9606,SLTM
5118,9606,CTSH
11234,9606,ZNF684
7638,9606,PPP3CB
7431,9606,CRCP
13449,9606,NATD1
483,9606,ID1
10851,9606,FOLR3
9877,9606,H2AFB1
5376,9606,DKC1
7896,9606,OTUD6B
13130,9606,KRTAP5-9
8332,9606,UBR3
1630,9606,CFL2
7850,9606,PRIM2
9113,9606,GLYATL3
13849,9606,GPX8
3543,9606,GART
6832,9606,C2
2487,9606,SNX15
7386,9606,GPC4
5851,9606,SKAP2
12300,9606,SIGLEC8
14711,9606,CPED1
3315,9606,GTF2A1
2988,9606,C6orf15
522,9606,PHYH
766,9606,PSMB1
335,9606,PRKAR1A
4930,9606,AMIGO1
14087,9606,SLC8A2
9817,9606,NDP
9929,9606,PITPNB
287,9606,CDK10
6618,9606,STX16
628,9606,TRAIP
2632,9606,PLK3
14105,9606,LMBRD2
2299,9606,CHMP2B
6643,9606,C9
6960,9606,IL1RN
3245,9606,EIF3I
1261,559292,NIP7
9907,9606,KLHL3
6823,9606,COL6A1
3421,9606,FBL
9965,9606,SCML1
13468,9606,PAGE1
9618,9606,NKIRAS2
12617,9606,ADSSL1
12932,9606,ZNF480
5334,9606,HMOX2
11558,9606,TMEM261
4136,9606,NUP43
4156,9606,MAFB
5996,9606,CIDEB
10993,9606,KCNG4
9238,9606,PRPF39
2399,9606,TMEM11
9568,9606,CSNK1G1
4844,9606,TES
12689,9606,PLLP
14042,9606,RPS4Y2
77,9606,CDKN3
10361,9606,BOLA2
9155,9606,DHRS2
3647,9606,DDT
13690,9606,HLX
5518,9606,PDPN
4532,9606,PTMA
3473,9606,AURKA
7970,9606,MEPCE
3294,9606,CDK5RAP3
4002,9606,GTF2B
7043,9606,NSMAF
5219,9606,COL9A2
8056,9606,PDE12
14027,9606,TMEM205
9578,9606,C9orf114
5789,9606,SPINT1
13351,9606,NEU2
1414,9606,ABHD16A
5733,9606,MAP4K1
6060,9606,FLT3
5451,9606,MEX3B
3875,9606,CAV1
1222,559292,SMC4
2323,9606,CCND2
7448,9606,GMCL1
14952,9606,FOXD4
75,9606,CDC42
3781,9606,MAGEA6
8254,9606,TRIM43
12879,9606,FAM83B
4879,9606,NFKBIB
5481,9606,SCG5
2832,559292,EAF1
906,9606,HIC1
12480,9606,SULT2A1
1415,9606,IFITM1
3197,9606,NAE1
6300,9606,ARHGEF3
5059,9606,IRF2
8327,9606,LONRF1
1607,9606,HOXB6
14078,9606,PLXNA4
14576,9606,C20orf203
6770,9606,ESRRG
12528,9606,THPO
3703,9606,LGALS3BP
10015,9606,FOPNL
206,9606,SOCS1
923,9606,DIS3
9157,9606,ZNF443
2533,9606,TFG
3944,9606,SYNJ2
11116,9606,TUBGCP6
6061,9606,ATP2B4
6668,9606,ARF4
13900,9606,ARL10
8756,9606,NKX3-2
6700,9606,HNF1B
2715,559292,RPL30
11776,9606,PNLIPRP2
5084,9606,NOTCH3
2274,9606,KLF6
3904,9606,APLP2
5462,9606,RBM23
14953,9606,ZBTB34
4431,9606,UTS2B
14496,9606,DUS1L
13807,9606,NEIL3
7939,9606,MRPS21
3411,9606,AK1
9905,9606,CISD2
5160,9606,NOA1
2171,9606,PRPSAP1
14936,9606,HRH1
8424,9606,KIAA1191
4520,9606,APOE
13326,9606,LINC01588
12633,9606,ACADS
11417,9606,OPA3
6047,9606,PPEF2
13954,9606,ZDHHC9
1640,9606,TRIM37
12260,9606,BCL9L
296,9606,MET
9342,9606,DDAH1
15016,9606,EGR4
224,9606,BNIP2
12702,9606,ZNF576
9891,9031,COCH
2122,9606,APIP
2787,559292,ALG11
2202,9606,RNF126
6637,9606,C8A
1462,9606,MAGEH1
195,9606,HTT
11302,9606,SOX7
10921,9606,RGS11
2123,9606,GNL3L
1063,9606,KIF5A
2281,9606,NME3
10156,9606,CDKAL1
2082,9606,OTUB2
7596,9606,FILIP1
